show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,date_added_parsed,duration_minutes,genre
s01274,Movie,Sample Title 1274,Unknown,"Meryl Streep, Anne Hathaway",United Kingdom,"November 17, 2021",2020,TV-MA,112 min,Romantic Movies,A chilling horror that keeps you on edge.,2020-01-01,112,Romantic Movies
s01275,Movie,Sample Title 1275,Nisha Patel,"Zendaya, Timothée Chalamet",United States,"July 01, 2019",2002,TV-14,89 min,Comedies,A futuristic sci-fi with stunning visuals.,2002-01-01,89,Comedies
s01276,TV Show,Sample Title 1276,Sofia Coppola,"Mahershala Ali, Jharrel Jerome",Spain,"October 02, 2017",1994,G,2 Seasons,Sci-Fi & Fantasy,A high-octane adventure across continents.,1994-01-01,360,Sci-Fi & Fantasy
s01277,TV Show,Sample Title 1277,Quentin Tarantino,"Priyanka Chopra, Dev Patel",Australia,"July 21, 2022",2009,G,4 Season,Reality TV,A chilling horror that keeps you on edge.,2009-01-01,720,Reality TV
s01278,TV Show,Sample Title 1278,Ava DuVernay,"Shah Rukh Khan, Kajol",United Kingdom,"February 25, 2017",2003,PG,4 Season,Documentaries,A heartwarming family movie filled with emotions.,2003-01-01,720,Documentaries
s01279,Movie,Sample Title 1279,Denis Villeneuve,"Kangana Ranaut, Rajkummar Rao",Spain,"March 26, 2023",2014,G,86 min,Reality TV,A reality show full of surprises.,2014-01-01,86,Reality TV
s01280,TV Show,Sample Title 1280,Taika Waititi,"Mahershala Ali, Jharrel Jerome",Canada,"November 19, 2017",1990,TV-14,10 Season,Action & Adventure,An uplifting story about friendship and resilience.,1990-01-01,1800,Action & Adventure
s01281,Movie,Sample Title 1281,Christopher Nolan,"Mahershala Ali, Jharrel Jerome",United States,"August 17, 2019",1994,TV-MA,88 min,Documentaries,A futuristic sci-fi with stunning visuals.,1994-01-01,88,Documentaries
s01282,TV Show,Sample Title 1282,Bong Joon-ho,"Priyanka Chopra, Dev Patel",Brazil,"April 25, 2017",2005,TV-PG,16 Seasons,Horror Movies,A chilling horror that keeps you on edge.,2005-01-01,2880,Horror Movies
s01283,TV Show,Sample Title 1283,Karan Johar,"Tom Holland, Jacob Batalon",Brazil,"November 16, 2016",2003,R,27 Seasons,Children & Family Movies,A documentary exploring the hidden corners of the world.,2003-01-01,4860,Children & Family Movies
s01284,TV Show,Sample Title 1284,Patty Jenkins,"Priyanka Chopra, Dev Patel",Germany,"May 07, 2017",2017,G,8 Season,Documentaries,A gripping tale of ambition and betrayal.,2017-01-01,1440,Documentaries
s01285,TV Show,Sample Title 1285,Patty Jenkins,"Scarlett Johansson, Florence Pugh",Canada,"December 02, 2022",2002,TV-PG,6 Season,Romantic Movies,A documentary exploring the hidden corners of the world.,2002-01-01,1080,Romantic Movies
s01286,Movie,Sample Title 1286,Nisha Patel,"Tom Holland, Jacob Batalon",Brazil,"March 09, 2018",1990,PG,95 min,Romantic Movies,An uplifting story about friendship and resilience.,1990-01-01,95,Romantic Movies
s01287,TV Show,Sample Title 1287,Unknown,"Robert Downey Jr., Chris Evans",Spain,"January 23, 2019",1992,PG,9 Season,Crime TV Shows,A chilling horror that keeps you on edge.,1992-01-01,1620,Crime TV Shows
s01288,Movie,Sample Title 1288,Patty Jenkins,"Priyanka Chopra, Dev Patel",South Korea,"January 05, 2023",1993,TV-MA,159 min,Crime TV Shows,A reality show full of surprises.,1993-01-01,159,Crime TV Shows
s01289,TV Show,Sample Title 1289,Patty Jenkins,"Kangana Ranaut, Rajkummar Rao",Unknown,"March 01, 2017",1992,G,16 Seasons,"Dramas, International Movies",A reality show full of surprises.,1992-01-01,2880,Dramas
s01289,TV Show,Sample Title 1289,Patty Jenkins,"Kangana Ranaut, Rajkummar Rao",Unknown,"March 01, 2017",1992,G,16 Seasons,"Dramas, International Movies",A reality show full of surprises.,1992-01-01,2880,International Movies
s01290,Movie,Sample Title 1290,Patty Jenkins,"Meryl Streep, Anne Hathaway",United Kingdom,"December 05, 2016",2016,PG-13,160 min,"Dramas, International Movies",A crime saga revealing deep corruption.,2016-01-01,160,Dramas
s01290,Movie,Sample Title 1290,Patty Jenkins,"Meryl Streep, Anne Hathaway",United Kingdom,"December 05, 2016",2016,PG-13,160 min,"Dramas, International Movies",A crime saga revealing deep corruption.,2016-01-01,160,International Movies
s01291,Movie,Sample Title 1291,Ava DuVernay,"Kangana Ranaut, Rajkummar Rao",South Korea,"March 06, 2018",1991,G,110 min,Romantic Movies,A documentary exploring the hidden corners of the world.,1991-01-01,110,Romantic Movies
s01292,TV Show,Sample Title 1292,Martin Scorsese,"Robert Downey Jr., Chris Evans",India,"March 01, 2018",2022,R,7 Season,Children & Family Movies,An uplifting story about friendship and resilience.,2022-01-01,1260,Children & Family Movies
s01293,Movie,Sample Title 1293,David Fincher,"Priyanka Chopra, Dev Patel",Spain,"March 24, 2018",2022,TV-PG,126 min,Documentaries,A gripping tale of ambition and betrayal.,2022-01-01,126,Documentaries
s01294,TV Show,Sample Title 1294,Ava DuVernay,"Tom Holland, Jacob Batalon",Japan,"May 16, 2022",1995,NR,12 Seasons,Comedies,An uplifting story about friendship and resilience.,1995-01-01,2160,Comedies
s01295,Movie,Sample Title 1295,Patty Jenkins,"Zendaya, Timothée Chalamet",United Kingdom,"July 24, 2019",1991,R,93 min,"Dramas, International Movies",A high-octane adventure across continents.,1991-01-01,93,Dramas
s01295,Movie,Sample Title 1295,Patty Jenkins,"Zendaya, Timothée Chalamet",United Kingdom,"July 24, 2019",1991,R,93 min,"Dramas, International Movies",A high-octane adventure across continents.,1991-01-01,93,International Movies
s01296,TV Show,Sample Title 1296,Patty Jenkins,"Rami Malek, Lucy Boynton",South Korea,"August 20, 2023",2002,R,29 Seasons,Children & Family Movies,A gripping tale of ambition and betrayal.,2002-01-01,5220,Children & Family Movies
s01297,TV Show,Sample Title 1297,Quentin Tarantino,"Meryl Streep, Anne Hathaway",Spain,"July 16, 2019",2016,TV-14,3 Season,Action & Adventure,A heartwarming family movie filled with emotions.,2016-01-01,540,Action & Adventure
s01298,Movie,Sample Title 1298,Quentin Tarantino,"Priyanka Chopra, Dev Patel",Mexico,"December 05, 2020",2006,PG-13,92 min,Crime TV Shows,A romantic story that challenges destiny.,2006-01-01,92,Crime TV Shows
s01299,TV Show,Sample Title 1299,Karan Johar,"Mahershala Ali, Jharrel Jerome",Germany,"September 15, 2023",2000,TV-MA,21 Seasons,Reality TV,A chilling horror that keeps you on edge.,2000-01-01,3780,Reality TV
s01300,Movie,Sample Title 1300,Sofia Coppola,"Rami Malek, Lucy Boynton",Mexico,"November 12, 2020",2012,PG,138 min,Action & Adventure,A romantic story that challenges destiny.,2012-01-01,138,Action & Adventure
s01301,TV Show,Sample Title 1301,Greta Gerwig,"Priyanka Chopra, Dev Patel",Canada,"March 30, 2021",2006,TV-MA,25 Seasons,Comedies,A futuristic sci-fi with stunning visuals.,2006-01-01,4500,Comedies
s01302,Movie,Sample Title 1302,Christopher Nolan,"Mahershala Ali, Jharrel Jerome",Spain,"August 15, 2019",2013,TV-PG,130 min,Reality TV,A gripping tale of ambition and betrayal.,2013-01-01,130,Reality TV
s01303,TV Show,Sample Title 1303,Wes Anderson,"Robert Downey Jr., Chris Evans",United Kingdom,"September 22, 2020",2020,G,6 Season,Romantic Movies,An uplifting story about friendship and resilience.,2020-01-01,1080,Romantic Movies
s01304,Movie,Sample Title 1304,Quentin Tarantino,"Meryl Streep, Anne Hathaway",Japan,"February 17, 2022",2001,TV-MA,115 min,Crime TV Shows,A reality show full of surprises.,2001-01-01,115,Crime TV Shows
s01305,TV Show,Sample Title 1305,Patty Jenkins,"Scarlett Johansson, Florence Pugh",Japan,"September 24, 2018",2006,G,7 Season,Reality TV,A romantic story that challenges destiny.,2006-01-01,1260,Reality TV
s01306,TV Show,Sample Title 1306,David Fincher,"Rami Malek, Lucy Boynton",Unknown,"September 07, 2021",1996,TV-PG,5 Season,Horror Movies,A heartwarming family movie filled with emotions.,1996-01-01,900,Horror Movies
s01307,TV Show,Sample Title 1307,Karan Johar,"Meryl Streep, Anne Hathaway",South Korea,"September 10, 2022",2023,TV-14,3 Season,Reality TV,A documentary exploring the hidden corners of the world.,2023-01-01,540,Reality TV
s01308,Movie,Sample Title 1308,Bong Joon-ho,"Robert Downey Jr., Chris Evans",India,"June 20, 2019",1999,G,154 min,Crime TV Shows,A chilling horror that keeps you on edge.,1999-01-01,154,Crime TV Shows
s01309,Movie,Sample Title 1309,David Fincher,"Meryl Streep, Anne Hathaway",Canada,"December 05, 2017",2009,PG,128 min,Comedies,A documentary exploring the hidden corners of the world.,2009-01-01,128,Comedies
s01310,Movie,Sample Title 1310,Martin Scorsese,"Zendaya, Timothée Chalamet",Mexico,"September 29, 2018",1999,G,96 min,"Dramas, International Movies",A crime saga revealing deep corruption.,1999-01-01,96,Dramas
s01310,Movie,Sample Title 1310,Martin Scorsese,"Zendaya, Timothée Chalamet",Mexico,"September 29, 2018",1999,G,96 min,"Dramas, International Movies",A crime saga revealing deep corruption.,1999-01-01,96,International Movies
s01311,Movie,Sample Title 1311,Ava DuVernay,"Mahershala Ali, Jharrel Jerome",Brazil,"September 14, 2023",2015,TV-14,114 min,Crime TV Shows,A chilling horror that keeps you on edge.,2015-01-01,114,Crime TV Shows
s01312,TV Show,Sample Title 1312,Martin Scorsese,"Meryl Streep, Anne Hathaway",France,"June 30, 2017",2015,G,2 Season,Children & Family Movies,A chilling horror that keeps you on edge.,2015-01-01,360,Children & Family Movies
s01313,TV Show,Sample Title 1313,Nisha Patel,"Shah Rukh Khan, Kajol",United States,"June 27, 2018",2001,TV-14,6 Season,Romantic Movies,A romantic story that challenges destiny.,2001-01-01,1080,Romantic Movies
s01314,TV Show,Sample Title 1314,Sofia Coppola,"Shah Rukh Khan, Kajol",Unknown,"June 18, 2020",1994,TV-14,1 Season,Documentaries,A crime saga revealing deep corruption.,1994-01-01,180,Documentaries
s01315,Movie,Sample Title 1315,Greta Gerwig,"Priyanka Chopra, Dev Patel",Australia,"January 15, 2017",2011,TV-PG,75 min,Documentaries,A chilling horror that keeps you on edge.,2011-01-01,75,Documentaries
s01316,Movie,Sample Title 1316,Quentin Tarantino,"Scarlett Johansson, Florence Pugh",Germany,"May 22, 2021",1992,PG,106 min,Horror Movies,A documentary exploring the hidden corners of the world.,1992-01-01,106,Horror Movies
s01317,Movie,Sample Title 1317,Taika Waititi,"Kangana Ranaut, Rajkummar Rao",India,"March 19, 2021",1995,G,120 min,Comedies,A chilling horror that keeps you on edge.,1995-01-01,120,Comedies
s01318,Movie,Sample Title 1318,Bong Joon-ho,"Meryl Streep, Anne Hathaway",Spain,"September 07, 2021",2014,NR,90 min,"Dramas, International Movies",A crime saga revealing deep corruption.,2014-01-01,90,Dramas
s01318,Movie,Sample Title 1318,Bong Joon-ho,"Meryl Streep, Anne Hathaway",Spain,"September 07, 2021",2014,NR,90 min,"Dramas, International Movies",A crime saga revealing deep corruption.,2014-01-01,90,International Movies
s01319,TV Show,Sample Title 1319,Quentin Tarantino,"Scarlett Johansson, Florence Pugh",South Korea,"February 10, 2023",1997,NR,2 Seasons,Sci-Fi & Fantasy,A romantic story that challenges destiny.,1997-01-01,360,Sci-Fi & Fantasy
s01320,TV Show,Sample Title 1320,Bong Joon-ho,"Zendaya, Timothée Chalamet",Unknown,"January 02, 2018",2017,TV-PG,9 Season,Comedies,A documentary exploring the hidden corners of the world.,2017-01-01,1620,Comedies
s01321,Movie,Sample Title 1321,Unknown,"Shah Rukh Khan, Kajol",South Korea,"March 20, 2018",2022,NR,113 min,Horror Movies,A gripping tale of ambition and betrayal.,2022-01-01,113,Horror Movies
s01322,TV Show,Sample Title 1322,Wes Anderson,"Mahershala Ali, Jharrel Jerome",Japan,"February 12, 2020",1993,G,4 Seasons,Children & Family Movies,A chilling horror that keeps you on edge.,1993-01-01,720,Children & Family Movies
s01323,TV Show,Sample Title 1323,Karan Johar,"Priyanka Chopra, Dev Patel",United Kingdom,"April 16, 2019",2012,TV-PG,1 Season,"Dramas, International Movies",A crime saga revealing deep corruption.,2012-01-01,180,Dramas
s01323,TV Show,Sample Title 1323,Karan Johar,"Priyanka Chopra, Dev Patel",United Kingdom,"April 16, 2019",2012,TV-PG,1 Season,"Dramas, International Movies",A crime saga revealing deep corruption.,2012-01-01,180,International Movies
s01324,TV Show,Sample Title 1324,Sofia Coppola,"Zendaya, Timothée Chalamet",France,"May 29, 2016",2015,TV-14,2 Seasons,Documentaries,An uplifting story about friendship and resilience.,2015-01-01,360,Documentaries
s01325,Movie,Sample Title 1325,Patty Jenkins,"Meryl Streep, Anne Hathaway",Germany,"July 14, 2021",2017,PG,86 min,Romantic Movies,A crime saga revealing deep corruption.,2017-01-01,86,Romantic Movies
s01326,Movie,Sample Title 1326,Sofia Coppola,"Mahershala Ali, Jharrel Jerome",United States,"November 09, 2016",2010,G,137 min,"Dramas, International Movies",A documentary exploring the hidden corners of the world.,2010-01-01,137,Dramas
s01326,Movie,Sample Title 1326,Sofia Coppola,"Mahershala Ali, Jharrel Jerome",United States,"November 09, 2016",2010,G,137 min,"Dramas, International Movies",A documentary exploring the hidden corners of the world.,2010-01-01,137,International Movies
s01327,Movie,Sample Title 1327,Karan Johar,"Zendaya, Timothée Chalamet",France,"February 21, 2023",2009,TV-PG,118 min,Horror Movies,A gripping tale of ambition and betrayal.,2009-01-01,118,Horror Movies
s01328,Movie,Sample Title 1328,Patty Jenkins,"Zendaya, Timothée Chalamet",Australia,"April 21, 2017",2002,PG,102 min,Children & Family Movies,A reality show full of surprises.,2002-01-01,102,Children & Family Movies
s01329,Movie,Sample Title 1329,Denis Villeneuve,"Robert Downey Jr., Chris Evans",France,"June 06, 2022",2020,TV-14,158 min,Horror Movies,A heartwarming family movie filled with emotions.,2020-01-01,158,Horror Movies
s01330,Movie,Sample Title 1330,Karan Johar,"Robert Downey Jr., Chris Evans",Spain,"June 20, 2020",2001,PG,105 min,Children & Family Movies,A gripping tale of ambition and betrayal.,2001-01-01,105,Children & Family Movies
s01331,TV Show,Sample Title 1331,Martin Scorsese,"Meryl Streep, Anne Hathaway",South Korea,"December 29, 2018",2019,G,26 Seasons,Comedies,A high-octane adventure across continents.,2019-01-01,4680,Comedies
s01332,Movie,Sample Title 1332,Patty Jenkins,"Tom Holland, Jacob Batalon",Canada,"September 18, 2016",2008,NR,72 min,Reality TV,A chilling horror that keeps you on edge.,2008-01-01,72,Reality TV
s01333,TV Show,Sample Title 1333,Unknown,"Kangana Ranaut, Rajkummar Rao",United States,"November 05, 2019",2011,G,8 Season,Romantic Movies,A crime saga revealing deep corruption.,2011-01-01,1440,Romantic Movies
s01334,Movie,Sample Title 1334,Wes Anderson,"Mahershala Ali, Jharrel Jerome",Canada,"December 20, 2021",2000,TV-PG,129 min,Children & Family Movies,A chilling horror that keeps you on edge.,2000-01-01,129,Children & Family Movies
s01335,Movie,Sample Title 1335,Wes Anderson,"Shah Rukh Khan, Kajol",India,"January 30, 2023",2021,G,154 min,Comedies,A high-octane adventure across continents.,2021-01-01,154,Comedies
s01336,TV Show,Sample Title 1336,Bong Joon-ho,"Mahershala Ali, Jharrel Jerome",Germany,"March 29, 2021",1991,R,25 Seasons,Reality TV,A reality show full of surprises.,1991-01-01,4500,Reality TV
s01337,Movie,Sample Title 1337,Bong Joon-ho,"Shah Rukh Khan, Kajol",Australia,"August 28, 2020",1991,PG,149 min,Sci-Fi & Fantasy,A crime saga revealing deep corruption.,1991-01-01,149,Sci-Fi & Fantasy
s01338,Movie,Sample Title 1338,Unknown,"Kangana Ranaut, Rajkummar Rao",United Kingdom,"March 30, 2020",1997,PG-13,118 min,Horror Movies,A high-octane adventure across continents.,1997-01-01,118,Horror Movies
s01339,Movie,Sample Title 1339,Sofia Coppola,"Priyanka Chopra, Dev Patel",United Kingdom,"October 13, 2017",2015,TV-PG,84 min,Romantic Movies,A high-octane adventure across continents.,2015-01-01,84,Romantic Movies
s01340,TV Show,Sample Title 1340,Bong Joon-ho,"Tom Holland, Jacob Batalon",Germany,"March 08, 2017",2010,TV-PG,5 Season,Action & Adventure,A chilling horror that keeps you on edge.,2010-01-01,900,Action & Adventure
s01341,TV Show,Sample Title 1341,Wes Anderson,"Mahershala Ali, Jharrel Jerome",United Kingdom,"December 28, 2017",2015,PG,5 Season,"Dramas, International Movies",A futuristic sci-fi with stunning visuals.,2015-01-01,900,Dramas
s01341,TV Show,Sample Title 1341,Wes Anderson,"Mahershala Ali, Jharrel Jerome",United Kingdom,"December 28, 2017",2015,PG,5 Season,"Dramas, International Movies",A futuristic sci-fi with stunning visuals.,2015-01-01,900,International Movies
s01342,TV Show,Sample Title 1342,Taika Waititi,"Zendaya, Timothée Chalamet",Australia,"July 04, 2022",2016,TV-PG,3 Season,Horror Movies,A high-octane adventure across continents.,2016-01-01,540,Horror Movies
s01343,Movie,Sample Title 1343,Greta Gerwig,"Meryl Streep, Anne Hathaway",Spain,"December 14, 2022",2022,PG-13,149 min,Reality TV,A reality show full of surprises.,2022-01-01,149,Reality TV
s01344,TV Show,Sample Title 1344,Sofia Coppola,"Rami Malek, Lucy Boynton",United Kingdom,"May 20, 2022",2020,PG-13,6 Season,Romantic Movies,A gripping tale of ambition and betrayal.,2020-01-01,1080,Romantic Movies
s01345,TV Show,Sample Title 1345,Wes Anderson,"Meryl Streep, Anne Hathaway",Japan,"February 20, 2020",2005,R,4 Season,Crime TV Shows,A high-octane adventure across continents.,2005-01-01,720,Crime TV Shows
s01346,TV Show,Sample Title 1346,Unknown,"Robert Downey Jr., Chris Evans",Canada,"June 23, 2022",2019,NR,3 Seasons,Action & Adventure,A reality show full of surprises.,2019-01-01,540,Action & Adventure
s01347,TV Show,Sample Title 1347,Nisha Patel,"Kangana Ranaut, Rajkummar Rao",Germany,"March 31, 2017",2011,R,3 Season,Action & Adventure,A crime saga revealing deep corruption.,2011-01-01,540,Action & Adventure
s01348,Movie,Sample Title 1348,Patty Jenkins,"Robert Downey Jr., Chris Evans",Germany,"August 04, 2023",2016,NR,70 min,Horror Movies,An uplifting story about friendship and resilience.,2016-01-01,70,Horror Movies
